trip_id,stop_id,stop_sequence
267, 203, 47
267, 2529, 48
267, 2255, 49
267, 2709, 50
267, 2392, 51
267, 1118, 52
267, 2122, 53
267, 835, 54
267, 1809, 55
267, 1688, 56
267, 523, 57
268, 2716, 0
268, 413, 1
268, 1709, 2
268, 3585, 3
268, 3425, 4
268, 3227, 5
268, 949, 6
268, 953, 7
268, 803, 8
268, 1416, 9
268, 2768, 10
268, 3034, 11
268, 2032, 12
268, 703, 13
268, 580, 14
268, 3156, 15
268, 2142, 16
268, 3451, 17
268, 502, 18
268, 341, 19
268, 2809, 20
268, 1653, 21
268, 2945, 22
268, 181, 23
268, 1472, 24
268, 453, 25
268, 3054, 26
268, 52, 27
268, 2035, 28
268, 1025, 29
268, 1610, 30
268, 3175, 31
268, 589, 32
268, 2051, 33
268, 1474, 34
268, 1391, 35
268, 3233, 36
268, 2920, 37
268, 491, 38
268, 1998, 39
268, 3310, 40
268, 1240, 41
268, 2537, 42
268, 3595, 43
268, 1550, 44
268, 757, 45
268, 2735, 46
268, 1150, 47
268, 1219, 49
268, 186, 50
268, 1790, 51
268, 2916, 52
268, 2081, 53
268, 1226, 54
268, 431, 55
268, 35, 56
268, 2738, 57
268, 1729, 58
268, 3484, 59
269, 501, 0
269, 2909, 1
269, 2616, 2
269, 2403, 3
269, 1075, 4
269, 831, 5
269, 1772, 6
269, 1072, 7
269, 3319, 8
269, 1182, 9
269, 2454, 10
269, 521, 11
269, 3013, 12
269, 564, 13
269, 2443, 14
269, 522, 15
269, 1713, 16
269, 1443, 17
269, 2280, 18
269, 1978, 19
269, 3506, 20
269, 1646, 21
269, 328, 22
269, 1781, 23
269, 3546, 24
269, 155, 25
269, 3263, 26
269, 2675, 27
269, 3539, 28
269, 3137, 29
269, 2945, 30
269, 181, 31
269, 3563, 32
269, 1437, 33
269, 883, 34
269, 1757, 35
269, 3304, 36
269, 1054, 37
269, 150, 38
269, 1697, 39
269, 3400, 40
269, 2401, 41
269, 319, 42
269, 1734, 43
269, 9, 44
269, 2601, 45
269, 21, 46
269, 1812, 48
269, 667, 49
269, 594, 50
269, 1220, 1
269, 2524, 2
269, 429, 3
269, 285, 4
269, 1730, 5
269, 528, 7
269, 1923, 8
269, 3343, 9
269, 762, 10
269, 2747, 11
269, 3216, 12
269, 121, 13
269, 33, 14
269, 2585, 15
269, 2644, 16
269, 1009, 17
269, 2104, 18
269, 794, 19
269, 3350, 20
269, 530, 21
269, 2736, 22
269, 2197, 23
269, 796, 24
269, 2997, 25
269, 1668, 26
269, 1597, 27
269, 170, 28
269, 2818, 29
269, 2780, 30
269, 2602, 31
269, 1350, 32
269, 1313, 33
269, 749, 34
269, 235, 35
269, 420, 36
269, 1999, 37
269, 3584, 38
269, 1803, 39
269, 3225, 40
269, 198, 41
269, 2079, 42
269, 2824, 43
269, 737, 44
269, 1896, 45
269, 3390, 46
269, 317, 47
269, 248, 48
269, 247, 49
269, 2584, 50
269, 1364, 51
269, 694, 52
270, 2228, 0
270, 2909, 1
270, 2616, 2
270, 2403, 3
270, 831, 4
270, 1772, 5
270, 1072, 6
270, 3319, 7
270, 1182, 8
270, 2454, 9
270, 3013, 10
270, 564, 11
270, 522, 12
270, 1713, 13
270, 1443, 14
270, 2280, 15
270, 1978, 16
270, 3506, 17
270, 1646, 18
270, 328, 19
270, 3546, 20
270, 155, 21
270, 3263, 22
270, 3539, 23
270, 3137, 24
270, 2945, 25
270, 181, 26
270, 3563, 27
270, 1437, 28
270, 883, 29
270, 1009, 30
270, 3599, 31
270, 150, 32
270, 1113, 33
270, 3400, 34
270, 2401, 35
270, 2526, 36
270, 1734, 37
270, 9, 38
270, 415, 39
270, 935, 40
270, 1812, 41
270, 667, 42
270, 881, 43
270, 594, 44
271, 694, 0
271, 2147, 1
271, 2904, 2
271, 3438, 3
271, 3202, 4
271, 2627, 5
271, 2574, 6
271, 999, 7
271, 2695, 8
271, 227, 9
271, 1046, 10
271, 2041, 11
271, 19, 12
271, 36, 13
271, 2717, 14
271, 2682, 15
271, 833, 16
271, 1836, 17
271, 1533, 18
271, 3084, 19
271, 2199, 20
271, 1220, 1
271, 2524, 2
271, 429, 3
271, 3046, 4
271, 528, 5
271, 1923, 6
271, 3343, 7
271, 722, 8
271, 2747, 9
271, 3216, 10
271, 33, 13
271, 2585, 14
271, 2644, 15
271, 3520, 16
271, 2104, 17
271, 685, 18
271, 3350, 19
271, 530, 20
271, 2736, 21
271, 2197, 22
271, 2414, 23
271, 2997, 24
271, 1668, 25
271, 1597, 26
271, 170, 27
271, 2818, 28
271, 1811, 29
271, 51, 30
271, 1350, 31
271, 1313, 32
271, 749, 33
271, 235, 34
271, 2865, 35
271, 1999, 36
271, 3584, 37
271, 1803, 38
271, 3225, 39
271, 2079, 40
271, 2824, 41
271, 737, 42
271, 1896, 43
271, 3390, 44
271, 317, 45
271, 616, 46
271, 805, 47
271, 2584, 48
271, 1364, 49
271, 694, 50
271, 1185, 51
272, 1132, 0
272, 2826, 1
272, 1702, 2
272, 410, 3
272, 3542, 4
272, 1853, 5
272, 1401, 6
272, 2567, 7
272, 135, 8
272, 3490, 9
272, 999, 10
272, 3255, 11
272, 1549, 12
272, 446, 13
272, 3438, 14
272, 1498, 15
272, 2909, 17
272, 2616, 18
272, 2403, 19
272, 1075, 20
272, 1050, 21
272, 831, 22
272, 1772, 23
272, 1072, 24
272, 3319, 25
272, 1182, 26
272, 2454, 27
272, 521, 28
272, 564, 29
272, 522, 30
272, 1713, 31
272, 1443, 32
272, 719, 33
272, 1978, 34
272, 3506, 35
272, 1646, 36
272, 328, 37
272, 3546, 38
272, 155, 39
272, 3263, 40
272, 2675, 41
272, 3539, 42
272, 2073, 43
272, 2945, 44
272, 1504, 45
272, 3563, 46
272, 883, 47
272, 1757, 48
272, 3304, 49
272, 2644, 50
272, 150, 51
272, 1641, 52
272, 2206, 53
272, 274, 54
272, 3018, 55
273, 3018, 0
273, 2747, 1
273, 3216, 2
273, 537, 3
273, 33, 4
273, 2585, 5
273, 3599, 6
273, 3520, 7
273, 2104, 8
273, 794, 9
273, 3350, 10
273, 530, 11
273, 2736, 12
273, 2197, 13
273, 2414, 14
273, 2997, 15
273, 1668, 16
273, 1597, 17
273, 170, 18
273, 2818, 19
273, 1811, 20
273, 2602, 21
273, 1350, 22
273, 1313, 23
273, 749, 24
273, 235, 25
273, 420, 26
273, 1999, 27
273, 3584, 28
273, 1803, 29
273, 3225, 30
273, 198, 31
273, 2079, 32
273, 2824, 33
273, 737, 34
273, 1896, 35
273, 3390, 36
273, 317, 37
273, 248, 38
273, 247, 39
273, 2584, 40
273, 1364, 41
273, 694, 42
273, 2147, 43
273, 2904, 44
273, 3438, 45
273, 3202, 46
273, 2627, 47
273, 2574, 48
273, 1300, 49
273, 2695, 50
273, 227, 51
273, 1046, 52
273, 2041, 53
273, 19, 54
273, 3241, 55
273, 717, 56
273, 2116, 57
273, 1279, 58
273, 189, 59
274, 3018, 0
274, 2747, 1
274, 3216, 2
274, 121, 3
274, 33, 4
274, 2585, 5
274, 2644, 6
274, 1009, 7
274, 2104, 8
274, 794, 9
274, 3350, 10
274, 530, 11
274, 2736, 12
274, 2197, 13
274, 796, 14
274, 2997, 15
274, 1668, 16
274, 1597, 17
274, 170, 18
274, 2818, 19
274, 2780, 20
274, 51, 21
274, 1350, 22
274, 1313, 23
274, 749, 24
274, 235, 25
274, 420, 26
274, 1713, 27
274, 3584, 28
274, 1803, 29
274, 3225, 30
274, 198, 31
274, 2079, 32
274, 2824, 33
274, 737, 34
274, 1896, 35
274, 3390, 36
274, 317, 37
274, 247, 39
274, 2584, 40
274, 1364, 41
274, 694, 42
274, 2147, 43
274, 2904, 44
274, 3438, 45
274, 3202, 46
274, 1549, 47
274, 2574, 48
274, 999, 49
274, 2695, 50
274, 227, 51
274, 1046, 52
274, 2041, 53
274, 3241, 54
274, 36, 55
274, 2717, 56
274, 2682, 57
274, 1965, 58
274, 1836, 59
274, 1533, 60
274, 3084, 61
274, 2199, 62
275, 709, 0
275, 3084, 1
275, 1662, 2
275, 1960, 3
275, 3004, 4
275, 2682, 5
275, 2979, 6
275, 448, 7
275, 717, 8
275, 2792, 9
275, 1279, 10
275, 2267, 11
275, 2647, 12
276, 2199, 0
276, 3161, 1
276, 2911, 2
276, 2069, 3
276, 645, 4
276, 487, 5
276, 1424, 6
276, 1478, 7
276, 3057, 8
276, 3293, 10
276, 1278, 11
276, 213, 12
276, 1794, 13
276, 708, 14
276, 1324, 15
276, 2381, 16
276, 158, 17
276, 3093, 18
276, 309, 19
276, 1669, 20
276, 22, 21
276, 648, 22
276, 2388, 23
276, 3131, 24
276, 212, 25
276, 2906, 26
276, 1258, 27
276, 783, 28
276, 1323, 29
276, 2423, 30
276, 1759, 31
276, 93, 32
276, 3155, 33
277, 2497, 0
277, 3052, 1
277, 1120, 2
277, 1877, 3
277, 3460, 4
277, 1835, 5
277, 598, 6
277, 3487, 7
277, 1385, 8
277, 2580, 9
277, 842, 10
277, 1497, 11
277, 1825, 12
277, 2345, 13
277, 2923, 14
277, 252, 15
277, 3533, 16
277, 239, 17
277, 3027, 18
277, 2417, 19
277, 43, 20
277, 1104, 21
277, 967, 22
277, 2093, 23
277, 534, 24
277, 2545, 26
277, 2753, 27
277, 102, 28
277, 2911, 29
277, 2124, 30
277, 709, 31
278, 2199, 0
278, 3161, 1
278, 797, 2
278, 2069, 3
278, 645, 4
278, 487, 5
278, 1478, 7
278, 3057, 8
278, 3293, 10
278, 1278, 11
278, 213, 12
278, 1794, 13
278, 708, 14
278, 1324, 15
278, 2381, 16
278, 158, 17
278, 3093, 18
278, 309, 19
278, 1669, 20
278, 22, 21
278, 648, 22
278, 2388, 23
278, 3131, 24
278, 212, 25
278, 2906, 26
278, 1258, 27
278, 783, 28
278, 1323, 29
278, 2423, 30
278, 1759, 31
278, 3285, 32
278, 2716, 33
278, 413, 34
278, 1709, 35
279, 1809, 0
279, 1688, 1
279, 2497, 2
279, 3052, 3
279, 1120, 4
279, 1877, 5
279, 3460, 6
279, 1835, 7
279, 598, 8
279, 3487, 9
279, 1385, 10
279, 2580, 11
279, 842, 12
279, 1497, 13
279, 1825, 14
279, 2345, 15
279, 2923, 16
279, 252, 17
279, 3533, 18
279, 239, 19
279, 3027, 20
279, 2417, 21
279, 43, 22
279, 1104, 23
279, 967, 24
279, 2093, 25
279, 534, 26
279, 335, 27
279, 2545, 28
279, 2753, 29
279, 102, 30
279, 797, 31
279, 2124, 32
279, 709, 33
280, 2825, 0
280, 721, 1
280, 2022, 2
280, 3369, 3
280, 1737, 4
280, 287, 5
280, 791, 6
280, 1078, 7
280, 2381, 8
280, 158, 9
280, 3093, 10
280, 309, 11
280, 1669, 12
280, 22, 13
280, 993, 14
280, 648, 15
280, 2388, 16
280, 3131, 17
280, 212, 18
280, 2906, 19
280, 1258, 20
280, 783, 21
280, 1323, 22
280, 2423, 23
280, 1759, 24
280, 2549, 25
280, 219, 26
280, 1167, 27
280, 400, 28
280, 2709, 29
280, 2392, 30
280, 1118, 31
280, 2122, 32
280, 835, 33
280, 1809, 34
281, 1709, 0
281, 3585, 1
281, 3425, 2
281, 1024, 3
281, 3227, 4
281, 949, 5
281, 3529, 6
281, 2105, 7
281, 1309, 8
281, 3374, 9
281, 3052, 10
281, 1120, 11
281, 1877, 12
281, 3460, 13
281, 1835, 14
281, 598, 15
281, 3487, 16
281, 2532, 17
281, 1385, 18
281, 2580, 19
281, 842, 20
281, 3598, 21
281, 1497, 22
281, 1825, 23
281, 2345, 24
281, 862, 25
281, 2923, 26
281, 252, 27
281, 1567, 28
281, 195, 29
281, 503, 30
281, 1839, 31
281, 2804, 32
281, 595, 33
281, 1067, 34
281, 439, 35
281, 2535, 36
282, 2825, 0
282, 721, 1
282, 2022, 2
282, 3369, 3
282, 1737, 4
282, 287, 5
282, 791, 6
282, 1078, 7
282, 2381, 8
282, 158, 9
282, 3093, 10
282, 309, 11
282, 1669, 12
282, 22, 13
282, 993, 14
282, 648, 15
282, 2388, 16
282, 3131, 17
282, 212, 18
282, 2906, 19
282, 1258, 20
282, 783, 21
282, 1323, 22
282, 2423, 23
282, 1759, 24
282, 2549, 25
282, 219, 26
282, 1167, 27
282, 583, 28
282, 853, 29
282, 2885, 30
282, 622, 31
282, 2739, 32
282, 1690, 33
282, 3481, 34
282, 2958, 35
282, 1989, 36
282, 3568, 37
282, 1272, 38
282, 2577, 39
282, 3196, 40
282, 144, 41
282, 1299, 42
282, 1641, 44
282, 3400, 45
282, 2401, 46
282, 2156, 47
282, 435, 48
283, 2535, 0
283, 1370, 1
283, 1702, 2
283, 410, 3
283, 128, 4
283, 36, 5
283, 3457, 6
283, 2682, 7
283, 833, 8
283, 1836, 9
283, 1533, 10
283, 3084, 11
283, 2199, 12
284, 709, 0
284, 3084, 1
284, 1662, 2
284, 3101, 3
284, 3004, 4
284, 2617, 5
284, 2979, 6
284, 1144, 7
284, 717, 8
284, 2116, 9
284, 1279, 10
284, 2790, 11
284, 2825, 12
285, 2701, 0
285, 1442, 1
285, 1295, 2
285, 1899, 3
285, 2067, 4
285, 488, 5
285, 193, 6
285, 3262, 7
285, 1362, 8
285, 682, 9
285, 2416, 10
285, 1448, 11
285, 2353, 12
285, 701, 13
285, 671, 14
285, 2769, 15
285, 3529, 16
285, 2105, 17
285, 1309, 18
285, 3374, 19
285, 3052, 20
285, 1120, 21
285, 1877, 22
285, 3460, 23
285, 1835, 24
285, 598, 25
285, 3487, 26
285, 1385, 27
285, 2580, 28
285, 842, 29
285, 3598, 30
285, 1497, 31
285, 1825, 32
285, 2345, 33
285, 862, 34
285, 2923, 35
285, 252, 36
285, 1567, 37
285, 195, 38
285, 503, 39
285, 1839, 40
285, 2804, 41
285, 595, 42
285, 1067, 43
285, 439, 44
285, 2535, 45
286, 3163, 0
286, 976, 1
286, 178, 2
286, 357, 3
286, 1541, 4
286, 1478, 6
286, 3057, 7
286, 857, 8
286, 3293, 9
286, 1278, 10
286, 213, 11
286, 1794, 12
286, 708, 13
286, 1324, 14
286, 2381, 15
286, 158, 16
286, 3093, 17
286, 309, 18
286, 1669, 19
286, 22, 20
286, 648, 21
286, 2388, 22
286, 3131, 23
286, 212, 24
286, 2906, 25
286, 1258, 26
286, 783, 27
286, 1323, 28
286, 2423, 29
286, 1759, 30
286, 154, 31
286, 404, 32
286, 2373, 33
286, 2309, 34
286, 2280, 35
286, 1978, 36
286, 3506, 37
286, 1646, 38
286, 328, 39
286, 1811, 40
287, 1811, 0
287, 2602, 1
287, 1350, 2
287, 1313, 3
287, 749, 4
287, 235, 5
287, 1620, 6
287, 3435, 7
287, 1032, 8
287, 2444, 9
287, 2670, 10
287, 3052, 11
287, 1120, 12
287, 1877, 13
287, 3460, 14
287, 1835, 15
287, 598, 16
287, 3487, 17
287, 2532, 18
287, 1385, 19
287, 2580, 20
287, 842, 21
287, 1497, 22
287, 1825, 23
287, 2345, 24
287, 862, 25
287, 2923, 26
287, 252, 27
287, 3533, 28
287, 239, 29
287, 3027, 30
287, 2417, 31
287, 43, 32
287, 1104, 33
287, 967, 34
287, 2093, 35
287, 534, 36
287, 2708, 37
287, 2564, 38
287, 1601, 39
287, 2386, 40
287, 2693, 41
288, 709, 0
288, 963, 1
288, 1533, 2
288, 3084, 3
288, 2199, 4
288, 3161, 5
288, 2911, 6
288, 2069, 7
288, 2753, 8
288, 487, 9
288, 1424, 10
288, 2564, 11
288, 1601, 12
288, 2386, 13
288, 2693, 14
289, 3163, 0
289, 976, 1
289, 178, 2
289, 357, 3
289, 1541, 4
289, 487, 6
289, 645, 7
289, 102, 8
289, 797, 9
289, 2124, 10
289, 709, 11
289, 963, 12
289, 1533, 13
289, 3084, 14
289, 2199, 15
290, 709, 0
290, 3084, 1
290, 1662, 2
290, 1960, 3
290, 3004, 4
290, 2617, 5
290, 2957, 6
290, 448, 7
290, 1853, 8
290, 2041, 9
290, 2567, 10
290, 135, 11
290, 3490, 12
290, 1300, 13
290, 3255, 14
290, 1549, 15
290, 446, 16
290, 3450, 17
290, 1498, 18
290, 1133, 19
290, 2909, 20
290, 2616, 21
290, 2403, 22
290, 1075, 23
290, 1050, 24
290, 805, 25
290, 2928, 26
290, 648, 27
290, 2388, 28
290, 3131, 29
290, 212, 30
290, 2906, 31
290, 1258, 32
290, 783, 33
290, 1323, 34
290, 2423, 35
290, 1759, 36
290, 93, 37
290, 3155, 38
291, 2497, 0
291, 3052, 1
291, 1120, 2
291, 1877, 3
291, 3460, 4
291, 1835, 5
291, 598, 6
291, 212, 7
291, 1385, 8
291, 2580, 9
291, 842, 10
291, 2175, 11
291, 636, 12
291, 248, 13
291, 247, 14
291, 2584, 15
291, 1364, 16
291, 694, 17
291, 2147, 18
291, 2904, 19
291, 3438, 20
291, 3202, 21
291, 1098, 22
291, 2574, 23
291, 999, 24
291, 2695, 25
291, 227, 26
291, 1046, 27
291, 2041, 28
291, 19, 29
291, 36, 30
291, 3457, 31
291, 2682, 32
291, 1836, 33
291, 1662, 34
291, 3084, 35
291, 2199, 36
292, 709, 0
292, 963, 1
292, 792, 2
292, 1960, 3
292, 3004, 4
292, 2682, 5
292, 2979, 6
292, 448, 7
292, 1853, 8
292, 2041, 9
292, 2567, 10
292, 135, 11
292, 3490, 12
292, 1300, 13
292, 2029, 14
292, 1549, 15
292, 446, 16
292, 3438, 17
292, 1498, 18
292, 2909, 20
292, 2616, 21
292, 2403, 22
292, 1075, 23
292, 1050, 24
292, 805, 25
292, 2928, 26
292, 648, 27
292, 2388, 28
292, 3131, 29
292, 212, 30
292, 2906, 31
292, 1258, 32
292, 783, 33
292, 1323, 34
292, 2423, 35
292, 1759, 36
292, 93, 37
292, 2716, 38
292, 413, 39
292, 1709, 40
293, 1809, 0
293, 1688, 1
293, 2497, 2
293, 3052, 3
293, 1120, 4
293, 1877, 5
293, 3460, 6
293, 1835, 7
293, 598, 8
293, 3487, 9
293, 1385, 10
293, 2580, 11
293, 842, 12
293, 2175, 13
293, 636, 14
293, 248, 15
293, 247, 16
293, 2584, 17
293, 1364, 18
293, 694, 19
293, 2147, 20
293, 2904, 21
293, 3438, 22
293, 3202, 23
293, 2627, 24
293, 2574, 25
293, 999, 26
293, 2695, 27
293, 227, 28
293, 1046, 29
293, 19, 31
293, 36, 32
293, 2717, 33
293, 2682, 34
293, 3004, 35
293, 1836, 36
293, 1533, 37
293, 3084, 38
293, 2199, 39
294, 256, 0
294, 995, 1
294, 2672, 2
294, 1266, 3
294, 3078, 4
294, 39, 5
294, 1094, 6
294, 444, 7
294, 2953, 8
294, 1001, 9
294, 2949, 10
294, 3050, 11
294, 1173, 12
294, 3011, 13
294, 1301, 14
294, 943, 15
294, 2788, 16
294, 113, 17
294, 1624, 18
294, 834, 19
294, 1443, 20
294, 1620, 21
294, 3435, 22
294, 1032, 23
294, 2444, 24
294, 2716, 25
294, 413, 26
294, 1709, 27
294, 3500, 28
294, 2995, 29
294, 674, 30
294, 1981, 31
294, 2797, 32
294, 493, 33
294, 2221, 34
294, 3524, 35
294, 2542, 36
294, 1802, 37
294, 1077, 38
294, 263, 39
294, 2236, 40
294, 1671, 41
294, 1527, 42
294, 236, 43
294, 390, 44
294, 2811, 45
294, 3375, 46
294, 2514, 47
294, 2741, 48
295, 424, 0
295, 117, 1
295, 3372, 2
295, 207, 3
295, 2861, 4
295, 1304, 5
295, 2806, 6
295, 1682, 7
295, 222, 8
295, 968, 9
295, 1235, 10
295, 1542, 12
295, 133, 13
295, 2354, 14
295, 2941, 15
295, 57, 16
295, 2604, 17
295, 1809, 18
295, 1688, 19
295, 2497, 20
295, 3214, 21
295, 2373, 22
295, 2309, 23
295, 420, 24
295, 3029, 25
295, 201, 26
295, 1359, 27
295, 3274, 28
295, 2467, 29
295, 3379, 30
295, 3376, 31
295, 1427, 32
295, 571, 33
295, 2665, 34
295, 1902, 35
295, 143, 36
295, 302, 37
295, 2071, 38
295, 2260, 39
295, 2852, 40
295, 3272, 41
295, 1869, 42
295, 1534, 43
296, 2866, 0
296, 2509, 1
296, 553, 2
296, 1840, 3
296, 3549, 4
296, 2656, 5
296, 1049, 6
296, 39, 7
296, 1094, 8
296, 444, 9
296, 2953, 10
296, 1001, 11
296, 2949, 12
296, 3050, 13
296, 1173, 14
296, 2879, 15
296, 1301, 16
296, 943, 17
296, 2788, 18
296, 113, 19
296, 1624, 20
296, 834, 21
296, 1443, 22
296, 1620, 23
296, 3435, 24
296, 1032, 25
296, 2444, 26
296, 2716, 27
296, 413, 28
296, 1709, 29
296, 3500, 30
296, 2995, 31
296, 674, 32
296, 1981, 33
296, 2797, 34
296, 493, 35
296, 2221, 36
296, 3524, 37
296, 1802, 39
296, 1077, 40
296, 263, 41
296, 2236, 42
296, 1671, 43
296, 1527, 44
296, 236, 45
296, 390, 46
296, 2811, 47
296, 3375, 48
296, 2514, 49
296, 2741, 50
297, 232, 0
297, 117, 1
297, 3372, 2
297, 207, 3
297, 2861, 4
297, 1304, 5
297, 2806, 6
297, 1682, 7
297, 222, 8
297, 968, 9
297, 1542, 11
297, 133, 12
297, 2354, 13
297, 2941, 14
297, 57, 15
297, 2604, 16
297, 1809, 17
297, 1688, 18
297, 2497, 19
297, 3214, 20
297, 2373, 21
297, 2309, 22
297, 420, 23
297, 2865, 24
297, 3029, 25
297, 201, 26
297, 1359, 27
297, 2788, 28
297, 2467, 29
297, 3379, 30
297, 3376, 31
297, 1427, 32
297, 571, 33
297, 2665, 34
297, 1902, 35
297, 143, 36
297, 302, 37
297, 2071, 38
297, 1865, 39
297, 1228, 40
297, 483, 41
297, 786, 42
297, 2085, 43
297, 3381, 44
297, 1070, 45
297, 3204, 47
298, 154, 0
298, 404, 1
298, 3214, 2
298, 2373, 3
298, 2309, 4
298, 2280, 5
298, 2288, 6
298, 1978, 7
298, 3506, 8
298, 1646, 9
298, 328, 10
298, 1781, 11
298, 3546, 12
298, 155, 13
298, 3263, 14
298, 2675, 15
298, 3539, 16
298, 3137, 17
298, 2945, 18
298, 181, 19
298, 3563, 20
298, 1437, 21
298, 883, 22
298, 1757, 23
298, 3100, 24
298, 914, 25
298, 3389, 26
298, 2149, 27
298, 1914, 28
298, 1148, 29
298, 371, 30
298, 1627, 31
298, 330, 32
298, 2874, 33
298, 1565, 34
298, 2872, 35
298, 157, 36
298, 1395, 37
298, 3564, 39
298, 1211, 40
298, 2198, 42
298, 1172, 43
298, 1288, 44
298, 375, 46
298, 2428, 47
298, 2284, 48
298, 197, 49
298, 1492, 50
298, 3012, 51
298, 200, 52
298, 1063, 53
298, 2921, 54
298, 2589, 55
298, 267, 56
298, 1791, 57
298, 3089, 58
298, 76, 59
298, 2917, 60
298, 611, 61
298, 2123, 62
298, 2679, 63
298, 3455, 64
298, 2973, 65
298, 29, 66
298, 886, 67
298, 127, 68
298, 3248, 69
298, 902, 70
298, 3267, 72
298, 1179, 73
298, 2497, 74
299, 3155, 0
299, 974, 1
299, 2621, 2
299, 230, 3
299, 1602, 4
299, 1907, 5
299, 3407, 6
299, 1368, 7
299, 1714, 8
299, 2897, 9
299, 1141, 11
299, 585, 12
299, 2836, 13
299, 2946, 14
299, 858, 15
299, 2138, 16
299, 2770, 17
299, 455, 18
299, 1975, 19
299, 3268, 20
299, 1826, 21
299, 3257, 22
299, 3363, 23
299, 1056, 24
299, 2114, 25
299, 3418, 26
299, 1341, 27
299, 2645, 28
299, 5, 29
299, 608, 30
299, 2005, 31
299, 3191, 32
299, 3581, 33
299, 1827, 34
299, 527, 35
299, 3305, 36
299, 2006, 37
299, 3083, 38
299, 3024, 39
299, 2178, 40
299, 2573, 41
299, 2325, 42
299, 926, 43
299, 3207, 44
299, 1993, 45
299, 2513, 46
299, 3100, 47
299, 2104, 48
299, 685, 49
299, 3350, 50
299, 530, 51
299, 2736, 52
299, 2197, 53
299, 796, 54
299, 2997, 55
299, 1668, 56
299, 1597, 57
299, 170, 58
299, 2818, 59
299, 2084, 60
299, 2602, 61
299, 1350, 62
299, 1313, 63
299, 749, 64
299, 235, 65
299, 3435, 67
299, 1032, 68
299, 2444, 69
299, 2716, 70
300, 191, 0
300, 343, 1
300, 1308, 2
300, 2262, 3
300, 929, 4
300, 677, 5
300, 1481, 6
300, 2359, 7
300, 1644, 8
300, 1986, 9
300, 3546, 10
300, 155, 11
300, 3263, 12
300, 2675, 13
300, 3539, 14
300, 2073, 15
300, 2945, 16
300, 181, 17
300, 3563, 18
300, 1437, 19
300, 883, 20
300, 1757, 21
300, 1009, 22
300, 2644, 23
300, 150, 24
300, 3469, 25
300, 486, 26
300, 274, 27
300, 2293, 28
301, 3018, 0
301, 3302, 1
301, 2747, 2
301, 3216, 3
301, 121, 4
301, 2585, 6
301, 529, 7
301, 1009, 8
301, 2104, 9
301, 794, 10
301, 3350, 11
301, 530, 12
301, 2736, 13
301, 2197, 14
301, 796, 15
301, 2997, 16
301, 1668, 17
301, 1597, 18
301, 170, 19
301, 2818, 20
301, 2084, 21
301, 815, 22
301, 0, 23
301, 2664, 24
301, 2214, 25
301, 3174, 26
301, 983, 27
301, 279, 28
301, 1937, 29
301, 3356, 30
301, 1059, 31
301, 2395, 32
302, 343, 0
302, 1308, 1
302, 2262, 2
302, 929, 3
302, 677, 4
302, 1481, 5
302, 2359, 6
302, 1644, 7
302, 1986, 8
302, 3546, 9
302, 155, 10
302, 3263, 11
302, 2675, 12
302, 3539, 13
302, 2073, 14
302, 2945, 15
302, 181, 16
302, 3563, 17
302, 1437, 18
302, 883, 19
302, 1757, 20
302, 3304, 21
302, 1054, 22
302, 150, 23
302, 3469, 24
302, 2206, 25
302, 274, 26
302, 2293, 27
303, 2293, 0
303, 3302, 1
303, 2747, 2
303, 3216, 3
303, 121, 4
303, 2585, 6
303, 2644, 7
303, 3100, 8
303, 2104, 9
303, 794, 10
303, 3350, 11
303, 530, 12
303, 2736, 13
303, 2197, 14
303, 796, 15
303, 2997, 16
303, 1668, 17
303, 1597, 18
303, 170, 19
303, 2818, 20
303, 2780, 21
303, 815, 22
303, 0, 23
303, 2664, 24
303, 2214, 25
303, 3174, 26
303, 983, 27
303, 279, 28
303, 1937, 29
303, 3356, 30
303, 1059, 31
303, 3247, 32
304, 366, 0
304, 216, 1
304, 2531, 2
304, 1238, 3
304, 3205, 4
304, 1909, 5
304, 1293, 6
304, 777, 7
304, 18, 8
304, 3590, 9
304, 836, 10
304, 1122, 11
304, 1908, 12
304, 3199, 13
304, 2422, 14
304, 2198, 15
304, 1172, 16
304, 1288, 17
304, 375, 19
304, 2428, 20
304, 2284, 21
304, 197, 22
304, 1492, 23
304, 3012, 24
304, 3, 25
304, 686, 26
304, 1784, 27
304, 3071, 28
304, 2248, 29
304, 463, 30
304, 2193, 31
304, 3496, 32
304, 875, 33
304, 655, 34
304, 3182, 35
304, 3276, 36
304, 738, 37
304, 2047, 38
304, 3555, 39
304, 2863, 40
304, 1876, 41
304, 3203, 42
304, 3167, 43
304, 2390, 44
305, 1069, 0
305, 3042, 1
305, 702, 2
305, 2863, 4
305, 2676, 5
305, 342, 6
305, 180, 7
305, 3283, 8
305, 1088, 9
305, 2161, 10
305, 405, 11
305, 3392, 12
305, 1206, 13
305, 1691, 14
305, 688, 15
305, 2210, 16
305, 3075, 17
305, 548, 18
305, 1826, 19
305, 3257, 20
305, 3363, 21
305, 1056, 22
305, 3418, 24
305, 1511, 25
305, 2645, 26
305, 5, 27
305, 956, 28
305, 3269, 29
305, 318, 30
305, 625, 31
305, 271, 32
305, 392, 33
305, 1699, 34
305, 2773, 35
305, 3085, 36
305, 793, 37
305, 810, 38
305, 1119, 39
305, 2774, 40
305, 164, 41
305, 2570, 42
306, 366, 0
306, 216, 1
306, 2531, 2
306, 1238, 3
306, 3205, 4
